"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.736963354E1,1.127196997E-2,6.245796370E0,-3.189063231E0
3.737966654E1,3.829867780E-1,6.821061818E0,-2.450355241E0
3.738970054E1,5.978270759E-1,7.014574251E0,-1.347578555E0
3.739973354E1,6.735800935E-1,6.966969729E0,-2.223099697E-1
3.740976754E1,4.219608823E-1,6.260487499E0,6.035086691E-1
3.741980054E1,6.210035384E-2,4.725553045E0,1.178069966E0
3.742983454E1,-1.071310041E-1,2.977584643E0,1.568290042E0
3.743986754E1,-2.116327346E-1,1.655043865E0,1.906671774E0
3.744990154E1,-3.859360405E-1,9.410397774E-1,2.493583707E0
3.745993454E1,-2.770108183E-1,8.883353144E-1,3.179101914E0
3.746996854E1,-5.790578060E-2,1.232749765E0,3.679365127E0
3.748000154E1,4.342928063E-1,1.600922622E0,3.933721347E0
3.749003454E1,1.146762073E0,1.841929649E0,3.861036948E0
3.750006854E1,1.519520317E0,1.880653419E0,3.545083820E0
3.751010154E1,1.180697705E0,1.770806456E0,3.147225233E0
3.752013554E1,4.960366993E-1,1.553722143E0,2.651317027E0
3.753016854E1,2.880262417E-1,1.287780835E0,2.214538350E0
3.754020254E1,7.749124870E-2,8.456868929E-1,1.616796058E0
3.755023554E1,-2.465715292E-1,2.579733074E-1,8.899229796E-1
3.756026954E1,-4.615841006E-1,-3.113490307E-1,3.483969891E-1
3.757030254E1,-5.754364061E-1,-8.730273038E-1,-2.252698302E-2
3.758033654E1,-7.425325801E-1,-1.493811572E0,-3.306097591E-1
3.759036954E1,-8.636756326E-1,-2.248691790E0,-4.040694257E-1
3.760040354E1,-8.976013970E-1,-2.972606909E0,-2.903201044E-1
3.761043654E1,-8.869760560E-1,-3.611182500E0,-1.002341402E-1
3.762047054E1,-8.406995103E-1,-4.285291620E0,1.849240422E-1
3.763050354E1,-7.295839942E-1,-4.877233327E0,4.668500300E-1
3.764053754E1,-5.847233925E-1,-5.367743384E0,6.952095290E-1
3.765057054E1,-3.562405173E-1,-5.713096898E0,9.932864034E-1
3.766060454E1,-5.595653817E-2,-6.003076109E0,1.121811785E0
3.767063754E1,3.939757428E-1,-5.951596053E0,1.155740912E0
3.768067054E1,6.599989850E-1,-5.857276956E0,1.278196664E0
3.769070454E1,8.534435899E-1,-5.621389752E0,1.276296319E0
3.770073754E1,9.985528444E-1,-5.257671888E0,1.181016013E0
3.771077154E1,1.035026899E0,-4.850906823E0,1.063469510E0
3.772080454E1,9.542976080E-1,-4.439671562E0,7.298085272E-1
3.773083854E1,8.879995380E-1,-4.003541195E0,3.417381799E-1
3.774087154E1,8.645494989E-1,-3.513907050E0,-1.685367818E-1
3.775090554E1,8.719852569E-1,-2.972678829E0,-6.808193851E-1
3.776093854E1,8.679447578E-1,-2.324409724E0,-1.092389692E0
3.777097254E1,9.142965133E-1,-1.568256567E0,-1.336112165E0
3.778100554E1,8.810683948E-1,-8.512154353E-1,-1.414039178E0
3.779103954E1,7.505420230E-1,-4.645437419E-2,-1.454828185E0
3.780107254E1,5.610836112E-1,8.028022438E-1,-1.428804713E0
3.781110654E1,3.379642408E-1,1.554658867E0,-1.311551667E0
3.782113954E1,3.905501515E-3,2.175492836E0,-1.090127989E0
3.783117354E1,-1.776148765E-1,2.587689380E0,-8.903379858E-1
3.784120654E1,-2.234479840E-1,2.945914369E0,-7.733794932E-1
3.785124054E1,1.198284522E-2,3.159375747E0,-9.383787096E-1
3.786127354E1,5.762159130E-1,3.367146031E0,-1.448804383E0
3.787130754E1,1.082589759E0,3.441906776E0,-2.157586323E0
3.788134054E1,1.572638178E0,3.768915235E0,-2.689375384E0
3.789137454E1,1.430042861E0,4.201897461E0,-2.803348142E0
3.790140754E1,9.608342104E-1,4.676918828E0,-2.655205425E0
3.791144154E1,5.034970155E-1,5.114109880E0,-2.549902918E0
3.792147454E1,2.684192120E-1,5.519797304E0,-2.425850438E0
3.793150754E1,3.994722717E-1,6.027817433E0,-2.202248379E0
3.794154154E1,7.820848279E-1,6.079965826E0,-1.763065181E0
3.795157454E1,9.219961269E-1,5.219674927E0,-9.826829164E-1
3.796160854E1,6.045101510E-1,4.134797153E0,9.443143643E-2
3.797164154E1,6.064775929E-2,2.938690719E0,1.283972543E0
3.798167554E1,-5.383022743E-1,1.753446658E0,2.364931952E0
3.799170854E1,-1.188524203E0,8.099340928E-1,3.194952546E0
3.800174254E1,-1.839673208E0,1.065508872E-1,3.397898877E0
3.801177554E1,-2.460955074E0,-2.385488570E-1,3.006932988E0
3.802180954E1,-3.187264042E0,-1.884025508E-1,2.412905287E0
3.803184254E1,-3.805931618E0,3.588342690E-1,1.720091947E0
3.804187654E1,-4.265537971E0,9.879642677E-1,1.379440180E0
3.805190954E1,-4.373060666E0,1.517841289E0,1.140458629E0
3.806194354E1,-4.014160616E0,1.885063974E0,7.272265430E-1
3.807197654E1,-3.289700244E0,1.960289572E0,2.485524197E-1
3.808201054E1,-2.444009989E0,1.907260004E0,-6.298138306E-2
3.809204354E1,-1.440501045E0,1.711833193E0,-1.823698322E-1
3.810207754E1,-5.970872569E-1,1.319136529E0,-2.497565076E-2
3.811211054E1,1.650642666E-1,7.729440218E-1,1.748327713E-1
3.812214354E1,7.354199539E-1,2.517659032E-1,2.995728846E-1
3.813217754E1,9.999667011E-1,-4.210153145E-1,4.696847601E-1
3.814221054E1,1.053861950E0,-1.165960529E0,6.112759642E-1
3.815224454E1,1.095590458E0,-2.003423898E0,6.777881885E-1
3.816227754E1,1.227508906E0,-2.792610900E0,7.285946453E-1
3.817231154E1,1.235339643E0,-3.488477510E0,7.590023594E-1
3.818234454E1,1.241435658E0,-4.026715465E0,8.405618083E-1
3.819237854E1,1.255523647E0,-4.408067946E0,7.740661025E-1
3.820241154E1,1.212467528E0,-4.701098819E0,6.454308665E-1
3.821244554E1,1.136305059E0,-4.979729170E0,6.293767512E-1
3.822247854E1,1.035319113E0,-5.247852659E0,6.555968356E-1
3.823251254E1,9.542509764E-1,-5.437651525E0,5.725625727E-1
3.824254554E1,8.874456605E-1,-5.621106162E0,4.800679533E-1
3.825257954E1,8.021575883E-1,-5.726168348E0,3.471703164E-1
3.826261254E1,8.137935475E-1,-5.728228907E0,1.560893022E-1
3.827264654E1,9.285252741E-1,-5.581999984E0,-1.004714640E-1
3.828267954E1,1.109750222E0,-5.315582128E0,-3.015782603E-1
3.829271354E1,1.221014842E0,-4.961723839E0,-4.092432614E-1
3.830274654E1,1.177092604E0,-4.548574199E0,-5.029988328E-1
3.831278054E1,1.119940310E0,-4.064684944E0,-5.922482474E-1
3.832281354E1,9.933286496E-1,-3.425416458E0,-6.739701028E-1
3.833284754E1,8.363006499E-1,-2.692503644E0,-7.373714621E-1
3.834288054E1,6.734086239E-1,-1.930267044E0,-9.582417011E-1
3.835291454E1,5.890144448E-1,-1.030720278E0,-1.303370097E0
3.836294754E1,5.481522015E-1,-6.737220347E-2,-1.692542059E0
3.837298054E1,4.502616253E-1,9.156844962E-1,-1.969049871E0
3.838301454E1,3.301519221E-1,1.919941446E0,-2.182986628E0
3.839304754E1,3.529683423E-1,2.994925146E0,-2.378019336E0
3.840308154E1,3.132434555E-1,3.981321775E0,-2.565420259E0
3.841311454E1,2.037378971E-1,4.327343625E0,-2.752091449E0
3.842314854E1,-1.822694063E-1,3.893028234E0,-2.976047995E0
3.843318154E1,-5.769065423E-1,3.373469210E0,-3.202852135E0
3.844321554E1,-7.344477812E-1,3.360267951E0,-3.514932067E0
3.845324854E1,-7.006426156E-1,4.243328492E0,-3.725482117E0
3.846328254E1,-4.185599224E-1,5.607381577E0,-3.547767692E0
3.847331554E1,2.686169209E-1,6.920073305E0,-2.885122622E0
3.848334954E1,1.072867301E0,7.874134247E0,-2.271239823E0
3.849338254E1,1.357089636E0,8.139100240E0,-1.593942801E0
3.850341654E1,8.913837603E-1,7.551142241E0,-7.738439083E-1
3.851344954E1,-1.830296905E-1,6.041376541E0,2.846519597E-1
3.852348354E1,-7.746785253E-1,4.231421222E0,1.354678245E0
3.853351654E1,-4.846397451E-1,2.649186886E0,1.919714574E0
3.854355054E1,-2.473591492E-1,1.388897905E0,2.235268776E0
3.855358354E1,-3.956979670E-1,5.731978726E-1,2.681078185E0
3.856361754E1,-5.639125673E-1,3.282889992E-1,3.208882953E0
3.857365054E1,-5.101903964E-1,5.511567932E-1,3.598660687E0
3.858368454E1,-5.790996136E-1,9.665810001E-1,3.728439639E0
3.859371754E1,-5.174335617E-1,1.294685812E0,3.584436750E0
3.860375054E1,-3.753310917E-1,1.555065249E0,3.121609751E0
3.861378454E1,-2.801217563E-1,1.727601964E0,2.673520074E0
3.862381754E1,-2.695154918E-1,1.747644466E0,2.361414267E0
3.863385154E1,-7.775276542E-2,1.558715665E0,2.018549037E0
3.864388454E1,2.977829057E-1,1.223107122E0,1.555684323E0
3.865391854E1,5.966231342E-1,6.943831712E-1,1.049617310E0
3.866395154E1,6.295021740E-1,7.867253244E-2,5.431067853E-1
3.867398554E1,5.635648041E-1,-3.745007139E-1,2.153131914E-1
3.868401854E1,3.674386661E-1,-9.479751599E-1,1.257139671E-1
3.869405254E1,1.534849524E-1,-1.625318960E0,2.329869854E-1
3.870408554E1,7.513014302E-3,-2.316355185E0,3.845992939E-1
3.871411954E1,-9.741548985E-2,-2.959488680E0,4.429312634E-1
3.872415254E1,-2.136834262E-1,-3.568294342E0,4.846324360E-1
3.873418654E1,-3.941828804E-1,-4.160257684E0,5.070098765E-1
3.874421954E1,-5.180557054E-1,-4.716874607E0,5.536542852E-1
3.875425354E1,-4.927119724E-1,-5.164994690E0,6.784957016E-1
3.876428654E1,-4.428455286E-1,-5.496325995E0,8.657549755E-1
3.877432054E1,-4.054684451E-1,-5.690310883E0,1.053196829E0
3.878435354E1,-2.649191418E-1,-5.789118302E0,1.107195134E0
3.879438754E1,-8.078856669E-2,-5.813059142E0,1.086093556E0
3.880442054E1,9.508617841E-2,-5.491961049E0,8.475832911E-1
3.881445354E1,2.713323679E-1,-5.106368167E0,5.166506926E-1
3.882448754E1,6.720520699E-1,-4.610055333E0,2.587088871E-1
3.883452054E1,9.977496562E-1,-4.047918053E0,1.136333272E-2
3.884455454E1,1.214534884E0,-3.555992385E0,-2.441762173E-1
3.885458754E1,1.318003631E0,-3.015390986E0,-6.136198206E-1
3.886462154E1,1.469386436E0,-2.432434695E0,-9.237561388E-1
3.887465454E1,1.635828453E0,-1.715295914E0,-1.133645453E0
3.888468854E1,1.764880888E0,-8.991906703E-1,-1.278582580E0
3.889472154E1,1.816040224E0,-1.131249118E-1,-1.311004221E0
3.890475554E1,1.760979479E0,4.848271483E-1,-1.246295571E0
3.891478854E1,1.662557391E0,1.053329707E0,-1.188545984E0
3.892482254E1,1.386534753E0,1.681883170E0,-1.157020136E0
3.893485554E1,9.705465817E-1,2.178304178E0,-1.196498343E0
3.894488954E1,5.693461655E-1,2.789722375E0,-1.283006583E0
3.895492254E1,3.779605114E-1,3.278539664E0,-1.477702492E0
3.896495654E1,6.497575137E-1,3.322662753E0,-1.844639833E0
3.897498954E1,1.207720466E0,3.414868081E0,-2.346652533E0
3.898502354E1,1.467922732E0,3.782243378E0,-2.552433593E0
3.899505654E1,1.410005330E0,4.463282619E0,-2.405458127E0
3.900509054E1,1.137720670E0,5.198114489E0,-2.041727253E0
3.901512354E1,1.133871740E0,6.106419799E0,-1.605617352E0
3.902515754E1,1.350067861E0,6.689705288E0,-1.311124674E0
3.903519054E1,1.048591562E0,6.229655131E0,-9.350845344E-1
3.904522354E1,4.030000430E-1,5.568619215E0,1.012959945E-1
3.905525754E1,-3.477494100E-1,5.009945242E0,1.452205270E0
3.906529054E1,-1.056237527E0,4.070339786E0,2.382005968E0
3.907532454E1,-1.650777445E0,2.969082207E0,2.919436423E0
3.908535754E1,-2.205977149E0,2.207925587E0,3.164361084E0
3.909539154E1,-2.842898709E0,1.853260383E0,2.895695558E0
3.910542454E1,-3.626073019E0,1.967114443E0,2.274019736E0
3.911545854E1,-4.587039815E0,2.215235192E0,1.630754678E0
3.912549154E1,-5.361378105E0,2.478993734E0,1.291169443E0
3.913552554E1,-5.514622518E0,2.437220056E0,1.041021903E0
3.914555854E1,-5.183549659E0,1.984595863E0,6.985237308E-1
3.915559254E1,-4.297555570E0,1.507445524E0,2.309122472E-1
3.916562554E1,-2.866262721E0,1.318827796E0,-1.380819976E-1
3.917565963E1,-1.813259873E0,1.147992035E0,-1.485740952E-1
3.918569263E1,-7.907919167E-1,9.556022680E-1,5.935289338E-2
3.919572663E1,-6.277249128E-2,5.255325401E-1,2.372928751E-1
3.920575963E1,2.869734505E-1,-3.822909594E-3,3.398179543E-1
3.921579363E1,6.654445700E-1,-5.756513643E-1,5.506160720E-1
3.922582662E1,9.389894512E-1,-1.324063393E0,7.301383102E-1
3.923586063E1,1.082885774E0,-2.140696641E0,8.960684033E-1
3.924589363E1,1.171568009E0,-2.940261281E0,1.024869408E0
3.925592763E1,1.241622768E0,-3.706950536E0,1.044956055E0
3.926596063E1,1.309293180E0,-4.371288959E0,1.057377734E0
3.927599363E1,1.330532752E0,-4.936569117E0,1.107160782E0
3.928602762E1,1.247103948E0,-5.339796032E0,1.031139962E0
3.929606063E1,1.158019571E0,-5.652569445E0,9.435850704E-1
3.930609463E1,1.055300365E0,-5.877372082E0,8.376697755E-1
3.931612763E1,8.833808224E-1,-6.074662401E0,6.803365512E-1
3.932616163E1,7.269179562E-1,-6.145100300E0,4.591609414E-1
3.933619463E1,5.278720111E-1,-6.168135406E0,1.276377010E-1
3.934622862E1,4.408468772E-1,-5.985687075E0,-1.355548310E-1
3.935626163E1,3.793024474E-1,-5.681030767E0,-4.244936769E-1
3.936629563E1,3.568653654E-1,-5.309733742E0,-7.040423329E-1
3.937632863E1,4.340722932E-1,-4.819054116E0,-8.675525558E-1
3.938636263E1,4.265945815E-1,-4.276941211E0,-9.268035614E-1
3.939639563E1,3.816680847E-1,-3.690326902E0,-9.641674156E-1
3.940642962E1,2.999438904E-1,-3.122694994E0,-1.036351293E0
3.941646263E1,3.694368790E-1,-2.598749388E0,-1.131780045E0
3.942649663E1,4.522651738E-1,-1.884614323E0,-1.221256332E0
3.943652963E1,4.985985106E-1,-1.086355950E0,-1.417827150E0
3.944656363E1,5.122361910E-1,-2.398276430E-1,-1.656151474E0
3.945659663E1,5.046663125E-1,5.869323975E-1,-1.695185001E0
3.946663063E1,4.413399437E-1,1.432727464E0,-1.624567008E0
3.947666362E1,3.986340733E-1,2.384610318E0,-1.556223728E0
3.948669763E1,3.505800471E-2,3.225003142E0,-1.605009387E0
3.949673063E1,-4.124276550E-1,3.668733720E0,-1.831680064E0
3.950676463E1,-7.537515597E-1,3.735211884E0,-2.236752653E0
3.951679763E1,-9.852312791E-1,3.639035711E0,-2.694553678E0
3.952683063E1,-1.268384597E0,3.500499385E0,-3.107190517E0
3.953686462E1,-1.325683364E0,3.982775978E0,-3.534427854E0
3.954689763E1,-1.077205204E0,4.945258664E0,-3.911277394E0
3.955693163E1,-6.168547927E-1,6.106904533E0,-3.856405953E0
3.956696463E1,-9.756305896E-2,7.083743888E0,-3.149205101E0
3.957699863E1,1.143960234E-1,7.408868959E0,-2.080177374E0
3.958703163E1,-3.242248920E-1,7.514077325E0,-7.644893865E-1
3.959706562E1,-9.773139299E-1,6.740769022E0,2.944859532E-1
3.960709863E1,-1.615783321E0,5.373021666E0,1.318257254E0
3.961713263E1,-1.735212993E0,4.173241426E0,2.138033526E0
3.962716563E1,-1.478098057E0,3.068359158E0,2.480206447E0
3.963719963E1,-1.278635644E0,2.287896786E0,2.687639930E0
3.964723263E1,-8.678430162E-1,1.660028032E0,2.935979365E0
3.965726662E1,-3.354386090E-1,1.298712789E0,3.128097821E0
3.966729963E1,2.460863565E-1,1.312923862E0,3.134807209E0
3.967733363E1,5.013444362E-1,1.510426435E0,3.102959472E0
3.968736663E1,8.390644826E-1,1.662941700E0,2.986930833E0
3.969740063E1,1.389223156E0,1.796593847E0,2.807130121E0
3.970743363E1,1.591357308E0,1.838384482E0,2.489255890E0
3.971746762E1,1.249390210E0,1.609366001E0,2.074969844E0
3.972750063E1,8.254088952E-1,1.066069036E0,1.627294149E0
3.973753363E1,4.401984210E-1,3.112274086E-1,1.219620427E0
3.974756763E1,2.787762389E-2,-5.277626681E-1,9.484653027E-1
3.975760063E1,-2.323399910E-1,-1.306636351E0,7.628536279E-1
3.976763463E1,-2.759586118E-1,-1.944027296E0,4.862965536E-1
3.977766763E1,-3.291921747E-1,-2.611223838E0,2.420946085E-1
3.978770163E1,-4.073004509E-1,-3.355792492E0,2.400268869E-1
3.979773463E1,-3.306558790E-1,-3.971797246E0,3.898524325E-1
3.980776863E1,-1.873834542E-1,-4.571821559E0,6.322689302E-1
3.981780163E1,2.761157557E-2,-5.153418372E0,8.344948836E-1
3.982783563E1,2.322525021E-1,-5.619291771E0,1.034197179E0
3.983786863E1,3.991304288E-1,-6.036359046E0,1.221482327E0
3.984790262E1,6.321440922E-1,-6.279099771E0,1.411142467E0
3.985793563E1,8.878307728E-1,-6.316127264E0,1.459938505E0
3.986796963E1,1.016563803E0,-6.162391686E0,1.469730399E0
3.987800263E1,1.039705621E0,-5.878317577E0,1.397712582E0
3.988803663E1,1.094376430E0,-5.439812071E0,1.186176692E0
3.989806963E1,1.097495481E0,-4.972637667E0,9.821566670E-1
3.990810362E1,8.637145896E-1,-4.546860380E0,7.101583743E-1
3.991813663E1,6.781659917E-1,-4.122440232E0,3.894831077E-1
3.992817063E1,5.893374304E-1,-3.550491909E0,-1.413140461E-2
3.993820363E1,5.314594240E-1,-2.924659740E0,-4.643941994E-1
3.994823663E1,6.248996112E-1,-2.237433561E0,-1.008214491E0
3.995827063E1,7.303286371E-1,-1.448801460E0,-1.543888442E0
3.996830363E1,8.581788844E-1,-7.196390498E-1,-1.891356893E0
3.997833763E1,8.920573595E-1,6.986837983E-2,-2.041777539E0
3.998837063E1,8.363215537E-1,8.822659045E-1,-2.188933246E0
3.999840463E1,7.319085547E-1,1.556596634E0,-2.160587114E0
4.000843763E1,6.226068449E-1,2.203230273E0,-1.914569024E0
4.001847163E1,5.107969719E-1,2.774676905E0,-1.492258551E0
4.002850463E1,3.451039834E-1,3.268472512E0,-1.126677765E0
4.003853863E1,3.115476899E-1,3.619334688E0,-9.641462926E-1
4.004857163E1,4.441258496E-1,3.646757544E0,-1.064876130E0
4.005860563E1,7.215899733E-1,3.472383633E0,-1.501738057E0
4.006863863E1,1.090502649E0,3.493479218E0,-2.065341818E0
4.007867263E1,1.136872678E0,3.839865934E0,-2.580137701E0
4.008870563E1,9.276056533E-1,4.591072347E0,-2.852932531E0
4.009873963E1,5.353342277E-1,5.758972982E0,-2.848141322E0
4.010877263E1,1.696623708E-1,7.162163821E0,-2.518271821E0
4.011880663E1,3.250680605E-1,8.338321309E0,-1.668480767E0
4.012883963E1,8.454987587E-1,8.367460908E0,-7.164358719E-1
4.013887363E1,1.023352932E0,6.772208331E0,2.444370031E-2
4.014890663E1,7.068434416E-1,4.784397084E0,1.132282759E0
4.015894063E1,-2.567015380E-2,2.757965562E0,2.506796075E0
4.016897363E1,-1.134847641E0,9.499930340E-1,3.475210762E0
4.017900675E1,-2.125139392E0,-1.491145241E-1,3.707312479E0
4.018904075E1,-2.916315764E0,-6.848972332E-1,3.380999254E0
4.019907375E1,-3.574963676E0,-7.103723824E-1,2.784342352E0
4.020910775E1,-4.285336059E0,-2.511671484E-1,2.098938750E0
4.021914075E1,-4.790503331E0,4.915315658E-1,1.696131080E0
4.022917475E1,-4.699199059E0,1.198319605E0,1.497639451E0
4.023920775E1,-3.886575832E0,1.685841150E0,1.101637795E0
4.024924175E1,-3.164933818E0,2.038204306E0,5.783587714E-1
4.025927475E1,-2.474982544E0,2.192876024E0,5.804530978E-2
4.026930875E1,-1.664126199E0,1.991392667E0,-2.430463891E-1
4.027934175E1,-8.656066024E-1,1.460101204E0,-1.514415698E-1
4.028937575E1,-1.318379022E-1,9.115604550E-1,1.560468368E-1
4.029940875E1,4.754284801E-1,2.419624615E-1,3.079213929E-1
4.030944275E1,7.935519487E-1,-4.390884733E-1,3.106999898E-1
4.031947575E1,9.138423309E-1,-1.243658915E0,2.127557655E-1
4.032950975E1,9.994797742E-1,-2.146657292E0,3.473107226E-1
4.033954275E1,1.024953169E0,-2.914755726E0,5.000832649E-1
4.034957675E1,1.127334115E0,-3.567730086E0,6.560786462E-1
4.035960975E1,1.312057597E0,-4.104511499E0,8.369191392E-1
4.036964375E1,1.541778767E0,-4.542366210E0,1.002847917E0
4.037967675E1,1.720135509E0,-4.922423533E0,1.058034961E0
4.038970975E1,1.871953639E0,-5.195689648E0,1.071598163E0
4.039974375E1,1.884773659E0,-5.451674318E0,1.061678800E0
4.040977675E1,1.747760971E0,-5.597731918E0,9.929403944E-1
4.041981075E1,1.477700154E0,-5.706622276E0,8.695220442E-1
4.042984375E1,1.195257418E0,-5.916605145E0,7.013640158E-1
4.043987775E1,9.281231318E-1,-6.009768832E0,5.437445703E-1
4.044991075E1,7.209377164E-1,-5.996730126E0,3.205491860E-1
4.045994475E1,5.617237352E-1,-5.811764569E0,3.380743146E-2
4.046997775E1,5.202784514E-1,-5.383961806E0,-2.450756653E-1
4.048001175E1,4.792166718E-1,-4.893600853E0,-4.074281394E-1
4.049004475E1,3.437830974E-1,-4.297400034E0,-5.398324907E-1
4.050007875E1,2.288312962E-1,-3.631461813E0,-7.205393748E-1
4.051011175E1,6.913068049E-2,-2.790620508E0,-8.794469619E-1
4.052014575E1,-2.831930794E-2,-1.781339630E0,-1.117771432E0
4.053017875E1,6.669144139E-2,-6.507775605E-1,-1.388422526E0
4.054021275E1,7.972313091E-2,4.629012591E-1,-1.738998188E0
4.055024575E1,2.269922738E-1,1.611053508E0,-2.068469933E0
4.056027975E1,2.595419692E-1,2.831070376E0,-2.290679476E0
4.057031275E1,1.977015971E-1,3.933429571E0,-2.369064910E0
4.058034675E1,2.540006360E-1,4.645466071E0,-2.291641782E0
4.059037975E1,4.144086917E-1,4.658911743E0,-2.334519560E0
4.060041275E1,4.285607077E-1,3.943043563E0,-2.553736353E0
4.061044675E1,1.309608199E-1,3.253744546E0,-2.707091278E0
4.062047975E1,-1.467901097E-1,3.274009241E0,-2.761544058E0
4.063051375E1,-1.808988190E-1,3.968540347E0,-2.659452842E0
4.064054675E1,-1.388824815E-1,4.848707101E0,-2.405778554E0
4.065058075E1,-7.826264262E-2,5.470490073E0,-2.282312111E0
4.066061375E1,-1.903834413E-1,5.805068922E0,-2.266917561E0
4.067064775E1,-6.251101110E-1,5.918513092E0,-2.044882411E0
4.068068075E1,-1.313261247E0,5.669814638E0,-1.256035717E0
4.069071475E1,-1.893371990E0,4.860616710E0,3.487045527E-2
4.070074775E1,-1.906527641E0,3.668249570E0,1.037953284E0
4.071078175E1,-1.409757262E0,2.584110299E0,1.462006081E0
4.072081475E1,-7.520136210E-1,1.968808966E0,2.019162702E0
4.073084875E1,-2.532033681E-1,1.939476993E0,2.736919094E0
4.074088175E1,1.777218074E-1,2.357782708E0,3.543033786E0
4.075091575E1,5.109130391E-1,2.856028631E0,4.210627939E0
4.076094875E1,8.512027907E-1,3.348767062E0,4.543473673E0
4.077098275E1,1.219156231E0,3.834914512E0,4.372667148E0
4.078101575E1,1.327939366E0,4.009491906E0,3.626401048E0
4.079104975E1,1.070895985E0,3.671007117E0,2.813449792E0
4.080108275E1,9.108071874E-1,3.043111466E0,2.259572435E0
4.081111675E1,9.212332115E-1,2.305476440E0,2.075197885E0
4.082114975E1,7.195289759E-1,1.416094474E0,1.950146846E0
4.083118275E1,3.054658547E-1,4.539047331E-1,1.638767556E0
4.084121675E1,7.286639348E-2,-4.496877211E-1,1.163682600E0
4.085124975E1,-7.060892969E-2,-1.256782406E0,5.858782176E-1
4.086128375E1,-2.245089613E-1,-2.048447458E0,3.298304714E-2
4.087131675E1,-4.549737503E-1,-2.824771171E0,-1.940622170E-1
4.088135075E1,-7.237429181E-1,-3.508806524E0,-1.887260480E-1
4.089138375E1,-9.543340069E-1,-4.079542134E0,-8.554235302E-2
4.090141775E1,-1.160336823E0,-4.627278306E0,1.015193582E-2
4.091145075E1,-1.153239034E0,-5.077880532E0,2.512186038E-1
4.092148475E1,-1.019703100E0,-5.385562189E0,5.805152245E-1
4.093151775E1,-8.661527324E-1,-5.672868639E0,8.994573764E-1
4.094155175E1,-5.489826523E-1,-5.924456787E0,1.090709275E0
4.095158475E1,-1.687526172E-1,-6.076690800E0,1.221789817E0
4.096161875E1,1.338087793E-1,-5.935978725E0,1.262494551E0
4.097165175E1,3.659307423E-1,-5.673638132E0,1.163035605E0
4.098168575E1,7.907237966E-1,-5.228346933E0,1.025650888E0
4.099171875E1,1.135699945E0,-4.722055240E0,8.242947082E-1
4.100175275E1,1.306907370E0,-4.314786145E0,5.559004931E-1
4.101178575E1,1.412013995E0,-3.856135227E0,2.199978344E-1
4.102181975E1,1.486730886E0,-3.332145182E0,-1.137297332E-1
4.103185275E1,1.672869395E0,-2.706230568E0,-4.793045993E-1
