"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.803393750E0,1.407343239E0,1.107925744E0,-1.267068828E0
3.813428750E0,1.372696732E0,1.224857924E0,-5.672933543E-1
3.823463750E0,1.223879393E0,1.477530146E0,-2.086520433E-1
3.833498750E0,1.000487980E0,1.494482832E0,-2.772194177E-1
3.843532750E0,9.142313169E-1,1.410326927E0,-6.105645043E-1
3.853567750E0,1.050834408E0,1.320923438E0,-4.534620988E-1
3.863602750E0,1.089713714E0,1.220688567E0,-7.444441080E-2
3.873637750E0,1.089000207E0,1.043481899E0,1.886954963E-1
3.883671750E0,1.269337694E0,1.105886747E0,2.537638968E-1
3.893706750E0,1.517642338E0,1.237067934E0,2.303896523E-1
3.903741750E0,1.404432349E0,1.307567520E0,3.593114018E-3
3.913776750E0,1.117287721E0,1.472742592E0,-4.628129661E-1
3.923811750E0,8.225272411E-1,1.619144593E0,-8.483497149E-1
3.933845750E0,5.372597158E-1,1.688157525E0,-1.144863190E0
3.943880750E0,7.658200666E-2,2.097370819E0,-1.018350493E0
3.953915750E0,3.932120964E-2,1.923600048E0,-3.312050056E-1
3.963950750E0,-2.005419552E-2,1.526596910E0,-3.195702159E-1
3.973984750E0,-5.105823791E-1,1.091554271E0,-9.472313941E-2
3.984019750E0,-8.139794889E-1,6.201578848E-1,1.900397712E-1
3.994054750E0,-8.519806896E-1,3.272198358E-1,5.549212307E-1
4.004089750E0,-8.400938849E-1,2.520415995E-1,5.647737890E-1
4.014123750E0,-6.971334091E-1,2.031864316E-1,3.612164247E-1
4.024158750E0,-6.581691720E-1,2.239377249E-1,3.948595494E-1
4.034193750E0,-7.551248514E-1,2.655125245E-1,6.342001194E-1
4.044228750E0,-9.223801428E-1,1.954780107E-1,9.148711485E-1
4.054262750E0,-1.008672182E0,1.079702531E-1,1.320836899E0
4.064297750E0,-8.963280196E-1,8.368132132E-2,3.921324080E-1
4.074332750E0,-8.354826976E-1,9.353670280E-2,2.700735354E-1
4.084367750E0,-6.968805170E-1,2.995493861E-1,1.701545602E-1
4.094401750E0,-5.776346668E-1,4.296400306E-1,-1.629297405E-1
4.104436750E0,-3.647706547E-1,7.317701219E-1,-6.387732267E-2
4.114471750E0,-1.619518668E-1,9.373713805E-1,4.882641417E-1
4.124506750E0,1.015727140E-2,8.629904851E-1,1.043703436E0
4.134541750E0,8.235657066E-3,6.449853817E-1,1.194355778E0
4.144575750E0,-3.291361146E-2,5.451151577E-1,1.212430691E0
4.154610750E0,-1.378687204E-1,4.853826338E-1,1.274540985E0
4.164645750E0,-3.963232537E-1,3.467075458E-1,9.778836679E-1
4.174680750E0,-5.737955312E-1,1.792428144E-1,3.296689421E-1
4.184714750E0,-7.099255820E-1,7.582844675E-2,-7.733468950E-2
4.194749750E0,-7.829467805E-1,-5.605239596E-2,-5.336227477E-2
4.204784750E0,-7.016445360E-1,-1.415511507E-1,-7.101501882E-2
4.214819750E0,-5.038755497E-1,-1.305391991E-1,-1.288281941E-1
4.224853750E0,-3.547363210E-1,-1.380089074E-2,5.759156585E-2
4.234888750E0,-2.614920156E-1,1.336636953E-1,2.675399369E-1
4.244923750E0,-2.027546147E-1,2.988627402E-1,4.280536079E-1
4.254958750E0,-9.581708036E-2,3.716242493E-1,7.650906265E-1
4.264992750E0,1.830902092E-2,3.343445950E-1,1.151517906E0
4.275027750E0,6.213653348E-2,2.571868569E-1,1.126332779E0
4.285062333E0,7.003751054E-2,8.410459578E-2,7.241893530E-1
4.295097333E0,-4.713162795E-2,2.454931565E-2,5.898957664E-1
4.305131333E0,-2.878730446E-1,1.670374095E-2,6.615633345E-1
4.315166333E0,-4.952276639E-1,4.515965447E-2,7.602508861E-1
4.325201333E0,-5.894015305E-1,9.031024575E-4,7.006338447E-1
4.335236333E0,-6.272939730E-1,-7.082418032E-2,6.810784167E-1
4.345270333E0,-5.661008877E-1,-8.769756362E-2,5.223452228E-1
4.355305333E0,-4.926200250E-1,-1.387000483E-1,2.463595676E-1
4.365340333E0,-5.088640286E-1,-2.303370273E-1,-9.604577959E-2
4.375375333E0,-5.571528936E-1,-2.643003602E-1,-3.299215418E-1
4.385409333E0,-4.606141207E-1,-2.173759429E-1,-4.262485725E-1
4.395444333E0,-2.367255490E-1,-1.456791387E-1,-5.323539019E-1
4.405479333E0,-1.355561467E-1,-7.045712136E-2,-5.574302709E-1
4.415514333E0,-2.382509413E-1,7.535643026E-2,-2.873924035E-1
4.425549333E0,-2.681900742E-1,-1.834563911E-4,-4.564050025E-1
4.435583333E0,-2.015317427E-1,-1.865897678E-1,-6.099791980E-1
4.445618333E0,-1.843095730E-1,-3.152765324E-1,-4.393714786E-1
4.455653333E0,-1.739481606E-1,-3.763973314E-1,-2.941050071E-1
4.465688333E0,-1.135858186E-1,-3.686002886E-1,-4.701874745E-1
4.475722333E0,-5.147588991E-2,-3.329874562E-1,-7.627523249E-1
4.485757333E0,3.557073243E-2,-2.138212012E-1,-1.026084605E0
4.495792333E0,1.027730743E-1,-1.822534727E-1,-1.440807731E0
4.505827333E0,1.074371058E-1,-1.201948533E-1,-1.975073673E0
4.515861333E0,-1.518969948E-1,-3.064613432E-2,-2.329345359E0
4.525896333E0,-2.606501627E-1,-6.214077272E-2,-2.697055117E0
4.535931333E0,-3.625602610E-1,-2.349039951E-1,-2.691190944E0
4.545966333E0,-4.154623599E-1,-4.755628198E-1,-2.621468745E0
4.556000333E0,-4.212793528E-1,-6.697075557E-1,-2.532798643E0
4.566035333E0,-3.377880203E-1,-7.706288168E-1,-2.143272924E0
4.576070333E0,-1.706009586E-1,-5.347211471E-1,-1.818702169E0
4.586105333E0,-8.032857355E-2,-6.004052594E-2,-1.700825810E0
4.596139333E0,-9.743931726E-2,3.950221020E-1,-1.547778448E0
4.606174333E0,2.900233582E-2,7.418976456E-1,-1.423320463E0
4.616209333E0,1.670444445E-1,8.864085837E-1,-1.368871191E0
4.626244333E0,2.307647329E-1,1.039214090E0,-1.417518856E0
4.636278333E0,1.635057644E-1,1.065232445E0,-1.670561791E0
4.646313333E0,-1.491942655E-2,1.074945913E0,-1.691818759E0
4.656348333E0,-1.554937085E-1,1.089177013E0,-1.468277366E0
4.666383333E0,-2.296514778E-1,1.043613096E0,-1.287727625E0
4.676417333E0,-7.225704782E-1,1.053523177E0,-9.157879919E-1
4.686452333E0,-1.192051828E0,9.002403186E-1,-9.749343324E-1
4.696487333E0,-1.116585105E0,9.191766726E-1,-5.324609059E-1
4.706522333E0,-8.636831608E-1,1.093183817E0,-3.646440625E-1
4.716556333E0,-6.014012595E-1,1.425356756E0,2.205955660E-1
4.726591333E0,-2.728767637E-1,1.718218938E0,1.082441239E0
4.736626333E0,2.019956279E-2,1.851885849E0,1.760772634E0
4.746661333E0,2.051944568E-1,1.968195008E0,2.051909010E0
4.756695333E0,2.130147240E-1,2.040749306E0,2.274388549E0
4.766730333E0,1.197093426E-1,2.044013953E0,2.304968317E0
4.776765333E0,4.457087640E-2,1.667509544E0,1.604918609E0
4.786800333E0,-2.054102008E-1,1.448037813E0,1.649869080E0
4.796834333E0,-3.435555676E-1,1.259699728E0,1.921820156E0
4.806869333E0,-4.773524333E-1,9.903376526E-1,1.967888614E0
4.816904333E0,-5.696444831E-1,7.343048899E-1,1.890435811E0
4.826939333E0,-6.006320949E-1,6.074434798E-1,1.934604508E0
4.836973333E0,-4.994961313E-1,7.128684126E-1,2.131121825E0
4.847008333E0,-1.800753483E-1,8.715074663E-1,2.447738028E0
4.857043333E0,1.997368302E-1,8.704161566E-1,2.294505309E0
4.867078333E0,2.330035038E-1,9.555614837E-1,2.289251586E0
4.877112333E0,3.218515071E-1,6.557694747E-1,1.640360337E0
4.887147333E0,3.485307807E-1,3.200739536E-1,1.156945876E0
4.897182333E0,4.894439271E-2,5.455046553E-1,1.168349701E0
4.907217333E0,1.061883416E-1,3.036610385E-1,2.500082302E-1
4.917251333E0,1.246178151E-1,1.190374701E-1,7.695929825E-2
4.927286333E0,-8.196519094E-2,1.274948828E-1,3.381555909E-1
4.937321333E0,-7.951372750E-2,-3.742279413E-1,3.383035254E-1
4.947355333E0,-6.293515351E-2,-6.769217773E-1,1.262046070E0
4.957390333E0,-6.199696776E-2,-7.588267967E-1,2.163779694E0
4.967425333E0,-7.236769907E-2,-8.482187372E-1,2.018457674E0
4.977460333E0,8.586033192E-2,-5.918370420E-1,1.694615482E0
4.987494333E0,3.270922203E-1,-3.816113667E-1,1.850616272E0
4.997529333E0,4.855899176E-1,-4.279523049E-1,1.754369933E0
5.007564333E0,3.614210773E-1,-4.270554882E-1,1.541931233E0
5.017599333E0,3.819901201E-1,-8.009980854E-1,7.902628899E-1
5.027633333E0,4.743972870E-1,-1.235576309E0,3.244421160E-1
5.037668333E0,4.480304009E-1,-1.412682039E0,4.253381610E-2
5.047703333E0,5.017680304E-1,-1.417633754E0,-4.067089319E-2
5.057738333E0,7.392512689E-1,-1.386812495E0,-1.968541163E-1
5.067772333E0,7.923313424E-1,-1.201536451E0,-5.881164587E-1
5.077807333E0,7.734889092E-1,-8.785785042E-1,-8.861677516E-1
5.087842333E0,8.157079259E-1,-7.134101571E-1,-1.342215489E0
5.097877333E0,8.932457330E-1,-5.850820461E-1,-1.720406381E0
5.107911333E0,7.130242409E-1,-3.292467731E-1,-1.945509565E0
5.117946333E0,4.999902210E-1,-1.997970200E-1,-2.053733341E0
5.127981333E0,3.437825127E-1,-1.672780225E-1,-2.056984393E0
5.138016333E0,4.174436890E-2,-5.101344824E-2,-2.080559782E0
5.148050333E0,-3.274978709E-1,-1.003589782E-1,-2.696987874E0
5.158085333E0,-6.952549911E-1,-1.660050836E-1,-3.371463030E0
5.168120333E0,-8.180076358E-1,-2.243597111E-1,-3.768705320E0
5.178155333E0,-1.067959294E0,-3.077218567E-1,-3.171680628E0
5.188189333E0,-1.171938722E0,-3.577282682E-1,-2.801151343E0
5.198224333E0,-9.387635294E-1,-5.705299343E-1,-2.946304379E0
5.208259333E0,-7.347242083E-1,-6.198333643E-1,-2.676693943E0
5.218294333E0,-6.548931963E-1,-3.382077773E-1,-2.640597326E0
5.228328333E0,-5.817047674E-1,-2.339207858E-2,-2.617304943E0
5.238363333E0,-4.837163235E-1,2.884355468E-1,-2.131321215E0
5.248398333E0,-1.567486489E-1,4.604220396E-1,-1.521745475E0
5.258432333E0,8.390418246E-2,4.073306371E-1,-1.009979619E0
5.268467333E0,2.322783029E-1,2.956505723E-1,-9.863948750E-1
5.278502333E0,2.790462340E-1,2.488827874E-1,-8.752621096E-1
5.288537583E0,1.918923153E-1,3.225782429E-1,-3.795345819E-1
5.298571583E0,1.293650416E-1,6.148550449E-1,-5.780615866E-2
5.308606583E0,1.652506466E-1,8.840530329E-1,-2.316918272E-1
5.318641583E0,3.617662822E-1,1.036014493E0,-4.915081769E-1
5.328676583E0,3.611912086E-1,1.113573131E0,-7.283467233E-1
5.338710583E0,2.957779685E-1,1.089583175E0,-1.191472515E0
5.348745583E0,-1.495323077E-2,1.137437226E0,-1.353564350E0
5.358780583E0,-2.990288012E-1,1.226684740E0,-1.231831752E0
5.368815583E0,-4.101355099E-1,1.340776197E0,-8.500120783E-1
5.378849583E0,-3.649765864E-1,1.476865756E0,-4.124731171E-1
5.388884583E0,-1.748849577E-1,1.460672769E0,-6.310958326E-2
5.398919583E0,-1.396504036E-1,1.331144225E0,5.615315080E-2
5.408954583E0,-3.002611019E-1,1.246327584E0,1.467405546E-1
5.418988583E0,-4.848869726E-1,1.307922739E0,5.574367028E-1
5.429023583E0,-4.503460445E-1,1.377774016E0,1.167383741E0
5.439058583E0,-2.806436934E-1,1.341916696E0,1.995895023E0
5.449092583E0,-1.507792812E-1,1.174491982E0,2.720390770E0
5.459127583E0,-1.532756951E-1,9.449205013E-1,3.022927462E0
5.469162583E0,-1.768535142E-1,7.578168364E-1,3.180118745E0
5.479197583E0,-1.574471719E-1,6.274083591E-1,3.270336020E0
5.489231583E0,-1.503263596E-1,4.756075510E-1,3.486775385E0
5.499266583E0,-7.933284754E-2,4.070571336E-1,3.830687560E0
5.509301583E0,1.235643844E-1,3.959911318E-1,4.027055188E0
5.519336583E0,1.171662149E-1,2.543196747E-1,3.877960544E0
5.529370583E0,1.070492893E-1,-5.334027462E-2,3.357047305E0
5.539405583E0,1.373101652E-2,-2.597896718E-1,2.945167095E0
5.549440583E0,-2.245694069E-1,-3.669533473E-1,2.620427356E0
5.559474583E0,-5.375733458E-1,-4.001696252E-1,2.525635804E0
5.569509583E0,-8.705643104E-1,-4.735500620E-1,2.810199909E0
5.579544583E0,-1.103369155E0,-5.732818533E-1,3.209699809E0
5.589579583E0,-1.087995510E0,-6.467334799E-1,3.344528416E0
5.599613583E0,-9.052619804E-1,-6.080222811E-1,3.123357484E0
5.609648583E0,-7.524608599E-1,-5.376266286E-1,2.569073600E0
5.619683583E0,-5.744993167E-1,-4.487290701E-1,1.656174132E0
5.629718583E0,-3.058650734E-1,-3.118298180E-1,9.982027423E-1
5.639752583E0,-4.533251278E-2,-1.865146311E-1,6.720748740E-1
5.649787583E0,1.367715270E-1,-1.501531358E-1,6.664556998E-1
5.659822583E0,1.606706688E-1,-2.917260674E-1,7.449206561E-1
5.669857583E0,1.116110311E-1,-5.604317929E-1,6.894937295E-1
5.679891583E0,7.845735490E-2,-9.082421601E-1,4.780455476E-1
5.689926583E0,4.546611252E-2,-1.195130826E0,2.215556788E-1
5.699961583E0,9.111727115E-2,-1.556178412E0,-2.039432806E-1
5.709995583E0,1.768909546E-1,-1.644363780E0,-6.606692952E-1
5.720030583E0,2.562048170E-1,-1.532977099E0,-1.064216638E0
5.730065583E0,3.156613523E-1,-1.386218272E0,-1.413569646E0
5.740100583E0,2.538971402E-1,-1.300983556E0,-1.742980142E0
5.750134583E0,1.173825619E-1,-1.368034162E0,-2.302380924E0
5.760169583E0,-1.007298379E-1,-1.528816074E0,-2.965227138E0
5.770204583E0,-2.911530402E-1,-1.768706136E0,-3.893292528E0
5.780239583E0,-4.193028112E-1,-1.871844296E0,-4.539249060E0
5.790273583E0,-7.107262851E-1,-1.835868717E0,-4.799827302E0
5.800308583E0,-9.456658021E-1,-1.669848138E0,-5.335136971E0
5.810343583E0,-1.157685915E0,-1.343512694E0,-5.426217880E0
5.820377583E0,-1.201337353E0,-7.493268254E-1,-4.981093326E0
5.830412583E0,-9.148640587E-1,-8.160900414E-2,-4.389038182E0
5.840447583E0,-6.709129592E-1,2.279273897E-1,-4.148997116E0
5.850482583E0,-9.708842584E-1,-1.199258083E-1,-3.766161196E0
5.860516583E0,-1.342840410E0,-7.005794656E-1,-3.248705415E0
5.870551583E0,-1.186333105E0,-1.172261196E0,-2.811928346E0
5.880586583E0,-6.908744033E-1,-1.110061732E0,-2.496316695E0
5.890620583E0,-3.722664928E-1,-3.647039965E-1,-1.953368808E0
5.900655583E0,-2.219924659E-2,4.667893651E-1,-1.247491765E0
5.910690583E0,4.299709100E-1,6.375787868E-1,-1.439987952E-1
5.920725583E0,7.743700115E-1,6.169528797E-1,6.389082974E-1
5.930759583E0,1.114205654E0,7.937587939E-1,1.112677191E0
5.940794583E0,1.533081180E0,1.056693756E0,1.415713820E0
5.950829583E0,1.765746130E0,1.352791933E0,1.625706046E0
5.960864583E0,1.582858380E0,1.347664948E0,1.523637634E0
5.970898583E0,1.055861990E0,1.227730954E0,1.309171119E0
5.980933583E0,6.635567965E-1,1.065680780E0,9.846588367E-1
5.990968583E0,3.228031415E-1,1.011143361E0,9.364666700E-1
6.001002583E0,1.812170537E-1,1.004166610E0,1.320458000E0
6.011037583E0,1.514025396E-1,8.757620466E-1,1.720196466E0
6.021072583E0,3.388139874E-2,6.663457721E-1,1.804482325E0
6.031107583E0,3.453628689E-2,5.403794977E-1,2.053219956E0
6.041141583E0,2.477497432E-1,5.222925979E-1,2.360010497E0
6.051176583E0,4.354605684E-1,5.115828377E-1,2.573666003E0
6.061211583E0,5.499491970E-1,2.800138021E-1,2.724957445E0
6.071245583E0,3.277035467E-1,7.146949366E-2,2.743054578E0
6.081280583E0,2.303819047E-1,1.427299494E-1,2.863098500E0
6.091315583E0,5.813396819E-1,5.458463520E-2,2.548327094E0
6.101350583E0,8.501016869E-1,-5.380315483E-2,2.228608943E0
6.111384583E0,1.193953928E0,4.979064927E-2,2.042098551E0
6.121419583E0,1.436532539E0,1.132852717E-1,2.019377441E0
6.131454583E0,1.548975666E0,2.742062013E-1,2.237164589E0
6.141489583E0,1.545863632E0,2.013101332E-1,2.543339419E0
6.151523583E0,1.327372186E0,-1.764840250E-1,2.653407406E0
6.161558583E0,9.345765576E-1,-5.424717776E-1,2.788263495E0
6.171593583E0,3.769850497E-1,-8.463281862E-1,2.549763170E0
6.181627583E0,4.189953938E-2,-9.911242492E-1,2.038480879E0
6.191662583E0,1.709693697E-1,-1.075563452E0,1.448042491E0
6.201697583E0,5.882094294E-2,-1.029804896E0,2.750851840E-1
6.211732583E0,-5.027172893E-2,-7.623105678E-1,-3.811478287E-1
6.221766583E0,1.359172122E-1,-5.436194399E-1,-5.130510736E-1
6.231801583E0,2.351973791E-1,-4.334166741E-1,-8.187440926E-1
6.241836583E0,3.888910040E-1,-3.558124280E-1,-1.061266133E0
6.251870583E0,5.990374495E-1,-2.674881890E-1,-9.875134474E-1
6.261905583E0,6.138154100E-1,-2.124249592E-1,-8.761187267E-1
6.271940583E0,5.116511039E-1,-4.083762655E-1,-9.225771940E-1
6.281975583E0,3.495792961E-1,-7.291919383E-1,-1.057130982E0
6.292009583E0,8.240612581E-2,-1.082858731E0,-1.141491101E0
6.302044583E0,-2.410364087E-1,-1.281673126E0,-1.339059162E0
6.312079583E0,-4.769994807E-1,-1.302692404E0,-1.597228936E0
6.322113583E0,-7.775894885E-1,-1.319520106E0,-1.935254134E0
6.332148583E0,-1.098502664E0,-1.324727344E0,-2.267921528E0
6.342183583E0,-1.319567176E0,-1.242578642E0,-2.351831996E0
6.352217583E0,-1.395004591E0,-1.054201819E0,-2.175324436E0
6.362252583E0,-1.296615686E0,-8.588679788E-1,-2.054684098E0
6.372287583E0,-1.123606368E0,-7.125756133E-1,-1.979274312E0
6.382322583E0,-9.507261287E-1,-6.551205799E-1,-1.713382121E0
6.392356583E0,-8.104566877E-1,-6.100993583E-1,-1.365501441E0
6.402391583E0,-6.687532170E-1,-5.225367191E-1,-1.205380703E0
6.412426583E0,-4.799379990E-1,-4.898846975E-1,-1.236049349E0
6.422460583E0,-4.538436297E-1,-4.165533042E-1,-1.562444435E0
6.432495583E0,-6.230003625E-1,-2.769141930E-1,-1.926795552E0
6.442530583E0,-6.961922997E-1,-1.066210538E-1,-2.242351654E0
6.452565583E0,-6.495750806E-1,9.561776340E-2,-2.435596284E0
6.462599583E0,-5.501653978E-1,2.444501594E-1,-2.360915061E0
6.472634583E0,-4.308115934E-1,2.022657144E-1,-2.250638913E0
6.482669583E0,-2.905936079E-1,2.498585415E-1,-2.447555594E0
6.492703583E0,-2.002381924E-1,6.620147395E-1,-2.509308624E0
6.502738583E0,-1.037500709E-2,1.158707935E0,-2.270752165E0
6.512773583E0,3.375059652E-1,1.423852852E0,-1.700079120E0
6.522808583E0,5.011294779E-1,1.540149294E0,-1.029564868E0
6.532842583E0,4.680269283E-1,1.517945077E0,-7.062506801E-1
6.542877583E0,2.657033265E-1,1.603199820E0,-6.058083791E-1
6.552912583E0,-8.888644874E-2,1.652784501E0,-2.353615397E-1
6.562946583E0,-5.949891298E-1,1.444833831E0,2.685614455E-1
6.572981583E0,-1.025628815E0,9.799953899E-1,6.725467443E-1
6.583016583E0,-1.390733200E0,3.161782461E-1,8.816344053E-1
6.593051583E0,-1.485023937E0,2.001881987E-1,1.371060389E0
6.603085583E0,-1.110683145E0,4.195222279E-1,2.210767919E0
6.613120583E0,-2.841435443E-1,2.793019035E-1,3.533428565E0
6.623155583E0,4.053199258E-1,1.305256408E-1,4.786187502E0
6.633189583E0,7.207896356E-1,4.634839341E-1,5.193600438E0
6.643224583E0,9.103321011E-1,9.954451954E-1,4.497802241E0
6.653259583E0,1.136819614E0,1.458783242E0,4.506644400E0
6.663293583E0,1.473682532E0,1.371489574E0,4.830318777E0
6.673328583E0,1.562593685E0,1.082371073E0,4.689599685E0
6.683363583E0,1.351115244E0,9.101173621E-1,4.298281209E0
6.693398583E0,1.118746309E0,8.754790413E-1,3.815062045E0
6.703432583E0,9.130953491E-1,8.782637778E-1,3.140571687E0
6.713467583E0,5.466205233E-1,8.015351522E-1,2.316577379E0
6.723502583E0,-7.493879288E-2,6.865160349E-1,1.818193461E0
6.733536583E0,-4.270411626E-1,5.033759782E-1,1.377359009E0
6.743571583E0,-5.571080893E-2,7.393941602E-1,9.457391846E-1
6.753606583E0,2.922385758E-1,5.918174538E-1,3.841228920E-1
6.763641583E0,2.374641985E-2,6.893861407E-1,-2.840010184E-1
6.773675583E0,-1.028750351E-1,1.137874013E0,-1.074137024E0
6.783710583E0,-2.544269711E-2,1.392576096E0,-1.792543480E0
6.793745583E0,-1.096219911E-1,1.452402175E0,-2.083322591E0
6.803779583E0,-2.200009042E-1,1.402458475E0,-1.845914526E0
6.813814583E0,-4.295184816E-1,8.730963010E-1,-1.757912761E0
6.823849583E0,-6.066984715E-1,3.655152977E-1,-1.688473567E0
6.833883583E0,-4.918810831E-1,-2.734742761E-3,-9.150553358E-1
6.843918583E0,-1.593686400E-1,-4.776885751E-1,-1.950163364E-2
6.853953583E0,2.682177754E-1,-8.046429473E-1,6.558318937E-1
6.863988583E0,5.791509229E-1,-8.514773905E-1,9.063470775E-1
6.874022583E0,6.330707297E-1,-7.437862962E-1,7.031703669E-1
6.884057583E0,5.201732746E-1,-8.278254032E-1,3.696826082E-1
6.894092583E0,3.645513842E-1,-1.090947476E0,-3.228294539E-1
6.904126583E0,4.567815632E-2,-1.348767879E0,-1.254527135E0
6.914161583E0,-4.266640171E-1,-1.395285403E0,-2.380925403E0
6.924196583E0,-5.768020964E-1,-1.218343395E0,-3.286774882E0
6.934230583E0,-6.589791575E-1,-1.225989214E0,-3.654515045E0
6.944265583E0,-1.013541158E0,-1.534288337E0,-3.532622818E0
6.954300583E0,-1.431621171E0,-1.881060093E0,-3.660182167E0
6.964335583E0,-2.068722094E0,-2.044036611E0,-3.468736725E0
6.974369583E0,-2.417607910E0,-2.350003572E0,-3.225269190E0
6.984404583E0,-2.495160993E0,-2.533254434E0,-3.085526583E0
6.994439583E0,-2.349814707E0,-2.539710052E0,-3.047068276E0
7.004473583E0,-1.757224836E0,-2.239216085E0,-2.900983779E0
7.014508583E0,-1.134903335E0,-1.970921857E0,-3.015176978E0
7.024543583E0,-7.157237542E-1,-1.626539859E0,-3.320388771E0
7.034577583E0,-2.033263993E-1,-1.251390396E0,-4.007589222E0
7.044612583E0,3.610108951E-1,-8.500135401E-1,-4.394936854E0
7.054647583E0,8.282215521E-1,-7.967398506E-1,-4.169825483E0
7.064681583E0,1.049470252E0,-6.584955928E-1,-2.713080581E0
7.074716583E0,9.694189462E-1,-4.811647448E-1,-1.391664222E0
7.084751583E0,7.726069298E-1,-3.991964293E-1,-7.947611529E-1
7.094786583E0,5.402663541E-1,-5.297863895E-1,-3.744323015E-1
7.104820583E0,5.334742284E-1,-8.500880921E-1,-5.961166191E-1
7.114855583E0,1.002421801E0,-9.556563547E-1,-6.313343990E-1
7.124890583E0,1.343457730E0,-4.978752100E-1,-2.029223567E-1
7.134924583E0,1.550114703E0,1.237653825E-1,-3.922721565E-2
7.144959583E0,1.671226327E0,8.235867566E-1,4.035701466E-1
7.154994583E0,1.536108283E0,1.308699249E0,1.145478902E0
7.165028583E0,3.432681039E-1,1.553650222E0,2.313605239E0
7.175063583E0,-9.225523433E-1,1.553332426E0,3.786774970E0
7.185098583E0,-1.492047759E0,1.429796547E0,4.043809800E0
7.195132583E0,-1.835428422E0,1.523502271E0,3.299669747E0
7.205167583E0,-1.665232639E0,1.651967645E0,3.498799015E0
7.215202583E0,-1.585908142E-1,7.708738151E-1,3.820985275E0
7.225237583E0,1.102287566E0,-6.783910364E-2,3.812478161E0
7.235271583E0,1.271445761E0,2.380454117E-1,4.893638860E0
7.245306583E0,1.649426738E0,6.396152258E-1,5.287804345E0
7.255341583E0,2.009185452E0,8.084784284E-1,4.886764873E0
7.265375583E0,1.812595337E0,6.004075983E-1,4.563326139E0
7.275410583E0,1.020172193E0,2.255086890E-1,4.477077370E0
7.285445458E0,7.824094945E-1,-8.115672201E-2,4.189515982E0
7.295479458E0,8.232499570E-1,-5.170605093E-2,4.543782406E0
7.305514458E0,6.760179439E-1,-4.264488396E-1,4.960556150E0
7.315549458E0,8.090842000E-1,-1.323155028E0,4.814038374E0
7.325583458E0,7.361644506E-1,-2.013260961E0,4.667949784E0
7.335618458E0,5.137363672E-1,-2.191852761E0,4.052731481E0
7.345653458E0,6.078753698E-1,-2.009063829E0,2.647100599E0
7.355687458E0,8.303686497E-1,-1.475587262E0,8.190095562E-1
7.365722458E0,1.016817061E0,-8.641333964E-1,-6.158392775E-1
7.375757458E0,1.215568306E0,-6.161132196E-1,-1.430497921E0
7.385792458E0,1.294069515E0,-6.009329706E-1,-1.794808692E0
7.395826458E0,1.413870486E0,-7.307201082E-1,-1.888811454E0
7.405861458E0,1.521950127E0,-8.542171034E-1,-1.766454958E0
7.415896458E0,1.367927158E0,-9.845313674E-1,-1.641345593E0
7.425930458E0,9.104296035E-1,-1.310813895E0,-1.424743091E0
7.435965458E0,1.301821169E-1,-1.800291626E0,-1.230743585E0
7.446000458E0,-4.868508697E-1,-2.101865574E0,-1.167865552E0
7.456034458E0,-8.412827700E-1,-2.161465366E0,-1.163109426E0
7.466069458E0,-9.010120779E-1,-2.072113186E0,-1.187411624E0
7.476104458E0,-7.944433567E-1,-1.869186152E0,-1.447308081E0
7.486138458E0,-7.470934814E-1,-1.543572254E0,-2.023086914E0
7.496173458E0,-7.704121774E-1,-1.305337685E0,-2.445174024E0
7.506208458E0,-8.022394493E-1,-1.406581639E0,-2.666511016E0
7.516242458E0,-8.882306492E-1,-1.548289495E0,-2.637141622E0
